Date,AXISBANK.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,DRREDDY.NS,EICHERMOT.NS,GAIL.NS,HDFCBANK.NS,HINDALCO.NS,HINDUNILVR.NS,INFY.NS,IOC.NS,ITC.NS,M&M.NS,MARICO.NS,ONGC.NS,RELIANCE.NS,SAIL.NS,SBIN.NS,SIEMENS.NS,SUNPHARMA.NS,TATACONSUM.NS,TATAMOTORS.NS,TATAPOWER.NS,TATASTEEL.NS,TITAN.NS,VEDL.NS,WIPRO.NS
2016-10-28,480.8327331542969,298.72894287109375,1485.665283203125,559.7613525390625,3159.876708984375,2141.3486328125,96.53137969970703,606.4839477539062,144.11199951171875,758.4406127929688,431.614501953125,69.06913757324219,199.051025390625,619.5094604492188,255.37203979492188,142.85394287109375,507.6158447265625,45.489532470703125,249.4556121826172,1143.63916015625,708.7338256835938,130.34523010253906,537.0,66.4854507446289,15.400038719177246,361.847412109375,100.58780670166016,168.72756958007812
2016-11-01,469.87103271484375,301.8990173339844,1494.0086669921875,556.452392578125,3125.257080078125,2257.3310546875,96.29752349853516,606.8451538085938,151.14186096191406,763.6980590820312,428.1313171386719,69.42140197753906,196.47181701660156,626.3807983398438,249.98292541503906,143.97427368164062,505.7152404785156,45.70802307128906,250.3741455078125,1125.185791015625,699.53369140625,129.087890625,530.5999755859375,66.35809326171875,15.865324020385742,361.0240478515625,109.1273422241211,168.2346649169922
2016-11-02,470.85858154296875,294.755126953125,1481.4710693359375,545.114013671875,3063.43994140625,2209.07958984375,95.3175277709961,600.2699584960938,150.70852661132812,769.046875,424.4966125488281,67.48918151855469,194.30197143554688,646.6644287109375,243.28045654296875,138.0489959716797,492.6031494140625,44.83406066894531,242.7357940673828,1119.1470947265625,680.75244140625,125.68836975097656,513.2999877929688,65.42406463623047,15.700100898742676,365.7705383300781,108.3578109741211,167.19403076171875
2016-11-03,469.92041015625,287.5664978027344,1480.9776611328125,545.0167236328125,3064.89599609375,2188.543701171875,95.33979034423828,604.5089721679688,156.7753448486328,767.49267578125,418.3524169921875,66.13343811035156,196.75840759277344,642.7210693359375,240.5179901123047,135.41709899902344,492.69940185546875,44.70297622680664,237.5146026611328,1095.08984375,670.8373413085938,122.33544921875,510.20001220703125,65.12686920166016,15.31837272644043,365.38311767578125,108.13439178466797,163.43316650390625
2016-11-04,472.73492431640625,287.32098388671875,1481.201904296875,530.1260986328125,2893.30078125,2133.30322265625,94.4377212524414,599.08984375,152.97154235839844,775.3558349609375,420.1481018066406,65.3327865600586,203.9229278564453,648.1047973632812,236.94032287597656,136.404052734375,483.84576416015625,43.65421676635742,234.80735778808594,1072.820068359375,621.1192626953125,118.1442642211914,512.2999877929688,63.3437385559082,15.310779571533203,357.4883728027344,105.62712860107422,165.22230529785156
2016-11-07,479.3514099121094,294.7328186035156,1481.448486328125,531.1480712890625,2918.619384765625,2141.4873046875,94.96113586425781,601.859619140625,161.39773559570312,765.8925170898438,423.1553649902344,67.41445922851562,210.02301025390625,650.7493896484375,234.44956970214844,135.23992919921875,481.72857666015625,44.571876525878906,244.33111572265625,1069.68017578125,624.3607177734375,119.21534729003906,506.3500061035156,63.98056411743164,15.671611785888672,358.8929748535156,108.0049819946289,164.3094940185547
2016-11-08,484.7335205078125,294.9337158203125,1451.394287109375,520.9776000976562,2930.22265625,2163.444091796875,97.80095672607422,604.1957397460938,161.20510864257812,772.2470092773438,425.1673583984375,67.99093627929688,209.2860870361328,653.8899536132812,235.80813598632812,136.96080017089844,482.8593444824219,44.70297622680664,244.28277587890625,1085.7666015625,605.7699584960938,118.7031021118164,540.2000122070312,63.17390823364258,15.52158260345459,359.5226745605469,110.0574722290039,164.94847106933594
2016-11-09,481.4746398925781,294.6658020019531,1401.4447021484375,512.2184448242188,3083.87353515625,2079.94775390625,99.44917297363281,602.7266235351562,156.1012725830078,757.343505859375,414.6528015136719,67.5318832397461,203.1859893798828,629.6866455078125,238.34425354003906,136.6064910888672,483.3886413574219,43.479427337646484,251.3893585205078,1047.8931884765625,629.9378662109375,113.53399658203125,533.5,60.88132095336914,15.168344497680664,337.8728332519531,108.95613861083984,163.17755126953125
2016-11-10,500.63287353515625,296.71966552734375,1437.3087158203125,548.6177368164062,3079.833984375,2056.3232421875,100.0616683959961,615.8770751953125,169.24612426757812,748.4286499023438,406.4748229980469,68.38590240478516,205.56051635742188,623.9959716796875,241.92190551757812,139.6939239501953,486.1794738769531,46.0576057434082,271.98394775390625,1054.366455078125,635.1337280273438,116.79379272460938,533.7000122070312,63.216365814208984,16.598390579223633,338.40557861328125,114.78813934326172,162.465576171875
2016-11-11,492.53509521484375,290.0446472167969,1381.326171875,533.2891235351562,3059.16552734375,1933.20458984375,97.61164093017578,614.552490234375,165.9237823486328,733.0677490234375,398.7512512207031,66.24017333984375,198.92820739746094,585.6956787109375,223.6260223388672,138.40330505371094,482.01727294921875,44.92145919799805,263.9588623046875,1079.0035400390625,655.917236328125,110.50704193115234,507.29998779296875,61.2209587097168,16.19957160949707,324.4566955566406,115.03846740722656,161.51622009277344
2016-11-15,473.3274230957031,287.3655700683594,1314.0396728515625,537.6200561523438,3110.319580078125,1808.0355224609375,97.08822631835938,604.41259765625,161.5421905517578,736.450927734375,399.61663818359375,61.01995086669922,194.46575927734375,584.7984619140625,217.0594482421875,139.49147033691406,474.15008544921875,43.69792175292969,268.98663330078125,1066.201904296875,650.6260986328125,108.97029876708984,457.3999938964844,58.80099105834961,14.929051399230957,319.0805358886719,104.90125274658203,163.56097412109375
2016-11-16,466.8096618652344,283.146240234375,1341.694580078125,523.7512817382812,3016.60693359375,1882.5234375,95.39546966552734,599.4028930664062,156.7753448486328,739.4682006835938,407.12396240234375,61.596435546875,189.06163024902344,584.3497924804688,226.0371551513672,137.87185668945312,474.70343017578125,43.916412353515625,268.019775390625,1078.134033203125,636.2777709960938,112.97518157958984,458.45001220703125,60.032196044921875,14.917659759521484,310.265625,103.47454071044922,162.5933380126953
2016-11-17,468.1922302246094,283.74896240234375,1316.596435546875,531.099365234375,3013.03662109375,1875.3294677734375,96.87663269042969,592.5868530273438,162.0718231201172,742.1197509765625,402.3210144042969,62.653289794921875,189.55291748046875,575.9908447265625,227.08529663085938,138.30206298828125,470.46905517578125,43.61052322387695,268.261474609375,1085.8631591796875,638.0416259765625,110.46047973632812,472.8500061035156,59.565189361572266,14.917659759521484,306.0034484863281,107.0788803100586,160.07394409179688
2016-11-18,467.55035400390625,286.89678955078125,1302.0401611328125,536.2089233398438,3020.271484375,1942.75244140625,95.10592651367188,583.5308837890625,159.2310028076172,734.0736083984375,398.08056640625,64.2011947631836,186.56430053710938,585.5304565429688,227.9055938720703,139.23841857910156,475.1605224609375,43.042449951171875,266.6661071777344,1078.6168212890625,656.7275390625,111.8575210571289,471.25,59.48028564453125,14.627092361450195,293.7982177734375,101.79753112792969,159.6175537109375
2016-11-21,459.89691162109375,283.0122375488281,1298.3170166015625,530.5153198242188,2944.690185546875,1815.207763671875,93.73612213134766,577.413330078125,151.5270538330078,729.4105224609375,394.2295227050781,62.31167221069336,183.57565307617188,566.4276123046875,227.541015625,139.71925354003906,477.08526611328125,41.60041427612305,248.82713317871094,1044.3665771484375,658.1575317382812,107.71293640136719,456.95001220703125,58.24905776977539,14.108630180358887,294.5731506347656,98.49353790283203,161.31539916992188
2016-11-22,464.88397216796875,286.1600036621094,1303.587890625,535.7708740234375,2932.711669921875,1841.18994140625,92.33291625976562,577.1002807617188,160.38658142089844,749.6631469726562,395.5709533691406,63.304481506347656,185.13137817382812,575.7310180664062,230.1386260986328,140.65560913085938,481.8728942871094,41.90630340576172,248.82713317871094,1038.086669921875,657.7286376953125,109.24969482421875,464.8500061035156,58.54625701904297,14.359314918518066,297.28546142578125,103.57465362548828,164.45553588867188
