data,Benchmark,LSTM_rm
2009-05-31,1.4048474020068071,7.397909058312102
2009-06-30,1.3958622457701617,7.406207366087803
2009-07-31,1.477032573250344,7.594794513997461
2009-08-31,1.4767983773744722,7.550237281963241
2009-09-30,1.5700028058977344,7.597268189821112
2009-10-31,1.4981530320025485,7.624506330098892
2009-11-30,1.562944317257409,7.70708623931836
2009-12-31,1.5947641696152695,7.751435905107401
2010-01-31,1.5313881265161045,7.693393287531428
2010-02-28,1.5357646392648492,7.7181336644137
2010-03-31,1.602608752328082,7.80985821289295
2010-04-30,1.6043740314866672,7.826010177796759
2010-05-31,1.5694010724630345,7.867818054567138
2010-06-30,1.6140328816494576,7.955751187927793
2010-07-31,1.6234893877130505,8.016202910462678
2010-08-31,1.6292442799562485,8.064571239789931
2010-09-30,1.7459871485323808,8.175860814860576
